id|position|lastName|name|age|Unnamed: 0|gender|country|image|Source|worth|worthChange|realTimeWorth
9866|94.0|MURDOCH|rupERT MUrdoch|87 years old|145|Male|None|https://specials-images.forbesimg.com/imageserve/5a8d934d4bbe6f2652f61c74/416x416.jpg?background=000000&cropX1=0&cropX2=1559&cropY1=81&cropY2=1639|Media & Entertainment  ==> newspapers, TV network|15.0 BUSD|0.0 millions USD|
4673|95.0|CHEARAVANONt|dhanin chEARAVanont|79 years old|146|M|None|https://specials-images.forbesimg.com/imageserve/58accecd4bbe6f0e55874019/416x416.jpg?background=000000&cropX1=61&cropX2=684&cropY1=226&cropY2=850|Diversified  ==> diversified|14.9 BUSD|-0.001 millions USD|
7666|96.0|kuOK|ROBERT kuok|94 years old|147|Male|None|https://specials-images.forbesimg.com/imageserve/4f21e64d970512f81a766649fb072f0d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743|Diversified  ==> palm oil, shipping, property|14.8 BUSD|0.0 millions USD|
1849|97.0|besNIEr|emmaNUEL Besnier|47 years old|148|None|None|https://specials-images.forbesimg.com/imageserve/4f21e64d970512f81a766649fb072f0d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743|Food and Beverage  ==> cheese|14.7 BUSD|0.001 millions USD|
7947|98.0|nADAR|shIV NADAr|72 years old|149|None|India|https://specials-images.forbesimg.com/imageserve/37d84982997cb979720fb6f28fa88067/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=111&cropY2=855|Technology  ==> software services|14.6 BUSD|0.0 millions USD|
4425|99.0|VEKSELBERG|viktoR VEKSELBERg|61 years old|150|Male|None|https://specials-images.forbesimg.com/imageserve/5a80c89231358e4955ad2ca8/416x416.jpg?background=000000&cropX1=752&cropX2=3164&cropY1=5&cropY2=2416|Energy  ==> metals, energy|14.4 BUSD|0.047 millions USD|
1252|100.0|dANGOte|alikO DAngote|61 years old|151|M|Nigeria|https://specials-images.forbesimg.com/imageserve/5a7fd828a7ea43169013322e/416x416.jpg?background=000000&cropX1=240&cropX2=2897&cropY1=11&cropY2=2667|Manufacturing  ==> cement, sugar, flour|14.1 BUSD|0.001 millions USD|
9115|101.0|HAMM|hAROLD HAMm|72 years old|152|M|USA|https://specials-images.forbesimg.com/imageserve/59d563d8a7ea436b47b371d7/416x416.jpg?background=000000&cropX1=1310&cropX2=2937&cropY1=960&cropY2=2589|Energy  ==> oil & gas|14.1 BUSD|0.0 millions USD|
5243|102.0|COHEN|STEVE COHEN|62 years old|153|None|United States|https://specials-images.forbesimg.com/imageserve/5a8d946e4bbe6f2652f61ca6/416x416.jpg?background=000000&cropX1=743&cropX2=3320&cropY1=91&cropY2=2667|Finance and Investments  ==> hedge funds|14.0 BUSD|0.0 millions USD|
1542|103.0|mosKOVItz|duSTIN MOSKOVItz|1985|154|M|None|https://specials-images.forbesimg.com/imageserve/5a8d9076a7ea43169014020b/416x416.jpg?background=000000&cropX1=1208&cropX2=3374&cropY1=81&cropY2=2246|Technology  ==> Facebook|14.0 BUSD|0.0 millions USD|
4265|104.0|teLLEs|MARCEL HERRMAnn telles|68 years old|155|None|Brazil|https://specials-images.forbesimg.com/imageserve/5a7b8dd54bbe6f2652f4f0fa/416x416.jpg?background=000000&cropX1=6&cropX2=1812&cropY1=862&cropY2=2667|Food and Beverage  ==> beer|14.0 BUSD|-546.845 millions USD|
6795|105.0|wueRTH|reinholD WUERTH|83 years old|156|M|None|https://specials-images.forbesimg.com/imageserve/5a7e391a4bbe6f2652f528b8/416x416.jpg?background=000000&cropX1=562&cropX2=2916&cropY1=10&cropY2=2362|Manufacturing  ==> fasteners|13.6 BUSD|0.0 millions USD|
1472|106.0|eRGEn|charleS ERGEn|65 years old|157|M|None|https://specials-images.forbesimg.com/imageserve/59d55b4331358e542c035479/416x416.jpg?background=000000&cropX1=1400&cropX2=3175&cropY1=55&cropY2=1832|Media & Entertainment  ==> satellite TV|13.4 BUSD|-0.013000000000000001 millions USD|
7892|107.0|schMIdt|eric SCHMIDt|63 years old|158|None|None|https://specials-images.forbesimg.com/imageserve/58c19b99a7ea431f321ad8d9/416x416.jpg?background=000000&cropX1=90&cropX2=631&cropY1=47&cropY2=588|Technology  ==> Google|13.4 BUSD|-0.001 millions USD|
5019|108.0|ANSCHUtz|philIP ANSCHutz|78 years old|159|Male|None|https://specials-images.forbesimg.com/imageserve/58c1d4a4a7ea431f321add5b/416x416.jpg?background=000000&cropX1=23&cropX2=732&cropY1=37&cropY2=746|Finance and Investments  ==> investments|13.0 BUSD|0.0 millions USD|
7828|109.0|KENNEDy|jim kENNEDY|70 years old|160|None|USA|https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272|Media & Entertainment  ==> media|13.0 BUSD|0.0 millions USD|
1886|110.0|PARRY-OKeden|blair pARRY-OKEDen|68 years old|161|F|United States|https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272|Media & Entertainment  ==> media|13.0 BUSD|0.0 millions USD|
4784|111.0|werthEIMER|ALAIN WERTHEIMER|69 years old|162|M|None|https://specials-images.forbesimg.com/imageserve/5a7de73f31358e4955ad0986/416x416.jpg?background=000000&cropX1=11&cropX2=1445&cropY1=0&cropY2=1434|Fashion & Retail  ==> Chanel|13.0 BUSD|0.0 millions USD|
7770|112.0|werTHEIMER|gerarD WERTHEIMEr|67 years old|163|M|None|https://specials-images.forbesimg.com/imageserve/5a7df0a7a7ea431690131ba8/416x416.jpg?background=000000&cropX1=5&cropX2=2632&cropY1=235&cropY2=2861|Fashion & Retail  ==> Chanel|13.0 BUSD|0.0 millions USD|
6524|113.0|lauDER|lEONARD Lauder|81 years old|164|M|None|https://specials-images.forbesimg.com/imageserve/59d57d2631358e542c035675/416x416.jpg?background=000000&cropX1=0&cropX2=3457&cropY1=258&cropY2=3713|Fashion & Retail  ==> Estee Lauder|12.9 BUSD|0.0 millions USD|
8201|114.0|THIELe|heinz hERMANN THIELE|77 years old|165|Male|None|https://specials-images.forbesimg.com/imageserve/56c7ceace4b062f6b59a2407/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=131&cropY2=874|Construction & Engineering  ==> brakes|12.9 BUSD|0.0 millions USD|
1924|115.0|shaNGHVi|dilip SHANGhvi|62 years old|166|M|None|https://specials-images.forbesimg.com/imageserve/59cbfe1aa7ea434a34f46ad9/416x416.jpg?background=000000&cropX1=731&cropX2=3388&cropY1=11&cropY2=2667|Healthcare  ==> pharmaceuticals|12.8 BUSD|0.0 millions USD|
3317|116.0|PLATTNER|HASSO PLATTNER|74 years old|167|M|None|https://specials-images.forbesimg.com/imageserve/5a7e164e31358e4955ad1051/416x416.jpg?background=000000&cropX1=11&cropX2=2667&cropY1=23&cropY2=2680|Technology  ==> software|12.7 BUSD|0.0 millions USD|
1174|117.0|SCHWARZMAN|stephen sCHwarzman|71 years old|168|M|United States|https://specials-images.forbesimg.com/imageserve/59d560a8a7ea436b47b37189/416x416.jpg?background=000000&cropX1=1295&cropX2=3190&cropY1=523&cropY2=2417|Finance and Investments  ==> investments|12.6 BUSD|0.0 millions USD|
2144|118.0|lEI|lei JUN|48 years old|169|None|None|https://specials-images.forbesimg.com/imageserve/5a7cc5bda7ea4316901308f6/416x416.jpg?background=000000&cropX1=15&cropX2=2220&cropY1=44&cropY2=2248|Technology  ==> smartphones|12.5 BUSD|-0.001 millions USD|
2302|119.0|rauSING|hANS RAUSINg|92 years old|170|M|None|https://specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=73&cropY2=816|Manufacturing  ==> packaging|12.5 BUSD|0.0 millions USD|
5178|120.0|usmANov|alisheR USMAnov|64 years old|171|M|None|https://specials-images.forbesimg.com/imageserve/5a8090a631358e4955ad29b0/416x416.jpg?background=000000&cropX1=1520&cropX2=3943&cropY1=269&cropY2=2692|Metals & Mining  ==> steel, telecom, investments|12.5 BUSD|0.0 millions USD|
2287|121.0|newhOUSe|DONALD NEwhouse|88 years old|172|M|None|https://specials-images.forbesimg.com/imageserve/5a8d9b9ca7ea431690140421/416x416.jpg?background=000000&cropX1=466&cropX2=2788&cropY1=140&cropY2=2464|Media & Entertainment  ==> media|12.3 BUSD|0.001 millions USD|
7661|122.0|wOO|peTER WOO|71 years old|173|M|None|https://specials-images.forbesimg.com/imageserve/5877bbb84bbe6f1f20eace2a/416x416.jpg?background=000000&cropX1=55&cropX2=652&cropY1=87&cropY2=685|Real Estate  ==> real estate|12.2 BUSD|-0.001 millions USD|
1497|123.0|saRMIENTo|luis carlOS SARMIENto|85 years old|174|M|Colombia|https://specials-images.forbesimg.com/imageserve/5a7dcba04bbe6f2652f51b84/416x416.jpg?background=000000&cropX1=182&cropX2=1680&cropY1=87&cropY2=1584|Finance and Investments  ==> banking|12.1 BUSD|-0.001 millions USD|
6955|124.0|lI|rOBIN LI|49 years old|175|M|None|https://specials-images.forbesimg.com/imageserve/5a7ceb4f4bbe6f2652f5106b/416x416.jpg?background=000000&cropX1=2954&cropX2=5159&cropY1=238&cropY2=2442|Technology  ==> internet search|12.0 BUSD|0.0 millions USD|
3157|125.0|sicUPIRA|carlOS ALBERTo sicupira|70 years old|176|Male|None|https://specials-images.forbesimg.com/imageserve/5a8ddcfd4bbe6f2652f6287e/416x416.jpg?background=000000&cropX1=124&cropX2=661&cropY1=0&cropY2=537|Food and Beverage  ==> beer|12.0 BUSD|-546.845 millions USD|
1869|126.0|SEO|seo JUNG-Jin|60 years old|177|M|None|https://specials-images.forbesimg.com/imageserve/553925b5e4b0bacdbd748e16/416x416.jpg?background=000000&cropX1=61&cropX2=628&cropY1=87&cropY2=654|Healthcare  ==> biotech|11.9 BUSD|0.0 millions USD|
2307|127.0|biRLa|kumAR BIRla|51 years old|178|M|None|https://specials-images.forbesimg.com/imageserve/56ca6247e4b062f6b59a2f96/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=280&cropY2=1024|Diversified  ==> commodities|11.8 BUSD|0.0 millions USD|
2722|128.0|OTTO|alEXANDER Otto|50 years old|179|None|None|https://specials-images.forbesimg.com/imageserve/5a7e04f431358e4955ad0c06/416x416.jpg?background=000000&cropX1=126&cropX2=900&cropY1=176&cropY2=950|Real Estate  ==> real estate|11.8 BUSD|0.0 millions USD|
4935|129.0|pESSINA|stEFANO PESSINA|77 years old|180|M|None|https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656|Fashion & Retail  ==> drugstores|11.8 BUSD|-4.27 millions USD|
7458|130.0|TSCHIRA|udo & HARALD TSCHIRA||181|Male|None|https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656|Technology  ==> software|11.7 BUSD|0.0 millions USD|
5320|131.0|WANG|wANG WENYIN|50 years old|182|None|People's Republic of China|https://specials-images.forbesimg.com/imageserve/cf65372d0041b89469dfc064d15d21ca/416x416.jpg?background=000000&cropX1=6&cropX2=595&cropY1=433&cropY2=1023|Metals & Mining  ==> mining, copper products|11.7 BUSD|0.0 millions USD|
2942|132.0|bEAL|andrEW BEAL|65 years old|183|M|None|https://specials-images.forbesimg.com/imageserve/572275fc31358e1869e2bbb5/416x416.jpg?background=000000&cropX1=23&cropX2=651&cropY1=24&cropY2=652|Finance and Investments  ==> banks, real estate|11.6 BUSD|0.0 millions USD|
4877|133.0|lEE|leE MAN TAT|88 years old|184|M|None|https://specials-images.forbesimg.com/imageserve/56898008e4b0ffa7afe8a698/416x416.jpg?background=000000&cropX1=237&cropX2=535&cropY1=235&cropY2=533|Food and Beverage  ==> Oyster sauce, real estate|11.6 BUSD|0.0 millions USD|
4711|134.0|mENARD|john MENARD, jr.|78 years old|185|None|None|https://specials-images.forbesimg.com/imageserve/59d57d8d31358e542c03569c/416x416.jpg?background=000000&cropX1=210&cropX2=2245&cropY1=360&cropY2=2394|Fashion & Retail  ==> home improvement stores|11.5 BUSD|0.0 millions USD|
1785|135.0|XU|xu SHIhui|60 years old|186|None|People's Republic of China|https://specials-images.forbesimg.com/imageserve/5a05f0a14bbe6f37dda22921/416x416.jpg?background=000000&cropX1=9&cropX2=4009&cropY1=480&cropY2=4484|Food and Beverage  ==> snacks, beverages|11.3 BUSD|0.0 millions USD|
9297|136.0|ZHOU|zHOU HONGyi|47 years old|187|M|China|https://specials-images.forbesimg.com/imageserve/936450a91a016db56ea72c10985090a2/416x416.jpg?background=000000&cropX1=8&cropX2=733&cropY1=18&cropY2=743|Technology  ==> security software|11.3 BUSD|0.0 millions USD|
4224|137.0|gONG|gong HONGJIa|53 years old|188|M|Hong Kong|https://specials-images.forbesimg.com/imageserve/5a7e6a88a7ea43169013252c/416x416.jpg?background=000000&cropX1=1000&cropX2=4170&cropY1=0&cropY2=3167|Finance and Investments  ==> video surveillance|11.2 BUSD|0.0 millions USD|
1974|138.0|oTTO|miCHAEL Otto|75 years old|189|M|None|https://specials-images.forbesimg.com/imageserve/5a7e2e6fa7ea431690132380/416x416.jpg?background=000000&cropX1=362&cropX2=3144&cropY1=8&cropY2=2792|Fashion & Retail  ==> retail, real estate|11.0 BUSD|0.0 millions USD|
2087|139.0|tEPPEr|david TEPPer|60 years old|190|Male|United States|https://specials-images.forbesimg.com/imageserve/5ac95a864bbe6f2310f1e063/416x416.jpg?background=000000&cropX1=407&cropX2=2023&cropY1=9&cropY2=1624|Finance and Investments  ==> hedge funds|11.0 BUSD|0.0 millions USD|
3297|140.0|abraMOVICH|roman ABRAMOVich|51 years old|191|None|None|https://specials-images.forbesimg.com/imageserve/5a80b0cc4bbe6f2652f53f7a/416x416.jpg?background=000000&cropX1=0&cropX2=1368&cropY1=115&cropY2=1484|Diversified  ==> steel, investments|10.8 BUSD|0.013000000000000001 millions USD|
7515|141.0|lIU|liu QIANGDong|43 years old|192|M|None|https://specials-images.forbesimg.com/imageserve/5a7cdab84bbe6f2652f50e19/416x416.jpg?background=000000&cropX1=294&cropX2=1518&cropY1=234&cropY2=1458|Technology  ==> e-commerce|10.8 BUSD|0.0 millions USD|
3572|142.0|NG|ROBERT & PHIlip ng||193|M|None|https://specials-images.forbesimg.com/imageserve/a9e3c27c6a67d9b561db2559f1c08ecd/416x416.jpg?background=000000&cropX1=93&cropX2=684&cropY1=2&cropY2=593|Real Estate  ==> real estate|10.8 BUSD|0.0 millions USD|
4684|143.0|BAILLERES GONZALEz|alberto bailLERES GOnzalez|86 years old|194|M|Mexico|https://specials-images.forbesimg.com/imageserve/56cbb0e5e4b062f6b59a430a/416x416.jpg?background=000000&cropX1=55&cropX2=1531&cropY1=3&cropY2=1480|Metals & Mining  ==> mining|10.7 BUSD|-67.973 millions USD|
7321|144.0|kOTAk|udAY KOtak|59 years old|195|M|India|https://specials-images.forbesimg.com/imageserve/59d3d4884bbe6f37dd9fe8da/416x416.jpg?background=000000&cropX1=589&cropX2=1817&cropY1=651&cropY2=1879|Finance and Investments  ==> banking|10.7 BUSD|0.0 millions USD|
7672|145.0|OMIDYAR|pierrE OMIDYAR|51 years old|196|None|United States|https://specials-images.forbesimg.com/imageserve/59d57e6f4bbe6f37dda002ba/416x416.jpg?background=000000&cropX1=123&cropX2=1302&cropY1=83&cropY2=1263|Technology  ==> eBay|10.5 BUSD|0.0 millions USD|
3118|146.0|drOEGE|walter p.J. DROEGE|65 years old|197|M|None|https://specials-images.forbesimg.com/imageserve/5a7e5bb64bbe6f2652f529e8/416x416.jpg?background=000000&cropX1=241&cropX2=1792&cropY1=107&cropY2=1659|Service  ==> consulting|10.3 BUSD|0.0 millions USD|
1765|147.0|hOPP|diETMAR HOPp|78 years old|198|M|None|https://specials-images.forbesimg.com/imageserve/5a7e0f4f31358e4955ad0e71/416x416.jpg?background=000000&cropX1=792&cropX2=2556&cropY1=9&cropY2=1772|Technology  ==> software|10.2 BUSD|0.0 millions USD|
9976|148.0|HART|GRAEME HARt|63 years old|199|M|New Zealand|https://specials-images.forbesimg.com/imageserve/5a7fd7a4a7ea431690133227/416x416.jpg?background=000000&cropX1=846&cropX2=3184&cropY1=0&cropY2=2336|Finance and Investments  ==> investments|10.1 BUSD|0.0 millions USD|
4945|149.0|saVERin|eDUARDO SAVERIn|1983|200|M|None|https://specials-images.forbesimg.com/imageserve/5a7b7de3a7ea43169012ee98/416x416.jpg?background=000000&cropX1=15&cropX2=2537&cropY1=10&cropY2=2534|Technology  ==> Facebook|10.1 BUSD|0.0 millions USD|
1386|150.0|YAN|yAN Zhi|45 years old|201|M|None|https://specials-images.forbesimg.com/imageserve/5a7d188a31358e4955acfd79/416x416.jpg?background=000000&cropX1=295&cropX2=1493&cropY1=40&cropY2=1239|Real Estate  ==> real estate|10.1 BUSD|-0.001 millions USD|
5264|151.0|daMANi|raDHAKISHAN Damani|63 years old|202|Male|India|https://specials-images.forbesimg.com/imageserve/59d3d5c431358e542c0344ae/416x416.jpg?background=000000&cropX1=765&cropX2=2549&cropY1=102&cropY2=1887|Finance and Investments  ==> investments, retail|10.0 BUSD|0.0 millions USD|
4546|152.0|kHAN|GERMAN khan|56 years old|203|M|None|https://specials-images.forbesimg.com/imageserve/5a80a6e631358e4955ad2b1b/416x416.jpg?background=000000&cropX1=434&cropX2=3217&cropY1=0&cropY2=2785|Energy  ==> oil, banking, telecom|9.8 BUSD|0.001 millions USD|
8908|153.0|perELMAn|RONALD PErelman|75 years old|204|M|United States|https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088|Finance and Investments  ==> leveraged buyouts|9.8 BUSD|0.001 millions USD|
9577|154.0|adANi|gAUTAM ADAni|56 years old|205|M|None|https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088|Diversified  ==> commodities, ports|9.7 BUSD|0.0 millions USD|
6374|155.0|arISOn|mICKY ARISON|68 years old|206|M|None|https://specials-images.forbesimg.com/imageserve/59d57f6431358e542c0356b3/416x416.jpg?background=000000&cropX1=177&cropX2=1060&cropY1=178&cropY2=1062|Service  ==> Carnival Cruises|9.7 BUSD|0.0 millions USD|
7591|156.0|pAN|pan zhENGMin|48 years old|207|None|None|https://specials-images.forbesimg.com/imageserve/58dbb68531358e58f079d9b2/416x416.jpg?background=000000&cropX1=51&cropX2=956&cropY1=3&cropY2=908|Technology  ==> electronics|9.7 BUSD|0.0 millions USD|
5401|157.0|tsAI|JOSEPH Tsai|54 years old|208|M|None|https://specials-images.forbesimg.com/imageserve/5a7baec2a7ea43169012f277/416x416.jpg?background=000000&cropX1=1331&cropX2=3994&cropY1=6&cropY2=2667|Technology  ==> e-commerce|9.7 BUSD|0.001 millions USD|
3327|158.0|fRIST|thOMAS FRIST, JR.|79 years old|209|M|None|https://specials-images.forbesimg.com/imageserve/ee825ff539047091cda533423b10d65b/416x416.jpg?background=000000&cropX1=16&cropX2=947&cropY1=153&cropY2=1084|Healthcare  ==> health care|9.6 BUSD|0.0 millions USD|
8850|159.0|prokHORov|mikhail PROKhorov|53 years old|210|M|None|https://specials-images.forbesimg.com/imageserve/5a80acf9a7ea431690133b88/416x416.jpg?background=000000&cropX1=698&cropX2=4047&cropY1=0&cropY2=3348|Finance and Investments  ==> investments|9.6 BUSD|3.946 millions USD|
7931|160.0|weSTON|gaLEN WESton|77 years old|211|Male|None|https://specials-images.forbesimg.com/imageserve/5a7baa3431358e4955ace128/416x416.jpg?background=000000&cropX1=9&cropX2=1416&cropY1=157&cropY2=1563|Fashion & Retail  ==> retail|9.5 BUSD|0.001 millions USD|
1460|161.0|ZONG|zong qINGhou|72 years old|212|None|China|https://specials-images.forbesimg.com/imageserve/5a7d2b4da7ea431690130f47/416x416.jpg?background=000000&cropX1=1007&cropX2=2584&cropY1=236&cropY2=1812|Food and Beverage  ==> beverages|9.5 BUSD|0.0 millions USD|
5463|162.0|ofER|eyal OFer|68 years old|213|M|None|https://specials-images.forbesimg.com/imageserve/56d45a75e4b0c144a7f67b14/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746|Diversified  ==> real estate, shipping|9.4 BUSD|9.15 millions USD|
4467|163.0|SCHWAb|charleS SCHWAB|80 years old|214|M|United States|https://specials-images.forbesimg.com/imageserve/56d0bfd2e4b0c144a7f65b42/416x416.jpg?background=000000&cropX1=129&cropX2=615&cropY1=42&cropY2=529|Finance and Investments  ==> discount brokerage|9.4 BUSD|0.002 millions USD|
4493|164.0|APONTE|gianluigI & RAFAELA aponte|77 years old|215||Switzerland|https://specials-images.forbesimg.com/imageserve/5a8125d531358e4955ad310c/416x416.jpg?background=000000&cropX1=171&cropX2=1996&cropY1=176&cropY2=2002|Logistics  ==> Shipping|9.3 BUSD|0.0 millions USD|
3165|165.0|kOHLER|herbert kOHLER, JR.|79 years old|216|M|None|https://specials-images.forbesimg.com/imageserve/5a8d9d094bbe6f2652f61ee8/416x416.jpg?background=000000&cropX1=1346&cropX2=2096&cropY1=94&cropY2=844|Manufacturing  ==> plumbing fixtures|9.3 BUSD|0.0 millions USD|
7787|166.0|rasHNIKOv|viktor RASHNIKOv|69 years old|217|M|None|https://specials-images.forbesimg.com/imageserve/5a80c83e31358e4955ad2c99/416x416.jpg?background=000000&cropX1=392&cropX2=2225&cropY1=0&cropY2=1832|Manufacturing  ==> steel|9.3 BUSD|0.0 millions USD|
6910|167.0|trIGUBOff|harRY TRIguboff|85 years old|218|None|None|https://specials-images.forbesimg.com/imageserve/5a7a54bc31358e4955acc87f/416x416.jpg?background=000000&cropX1=365&cropX2=1334&cropY1=68&cropY2=1036|Real Estate  ==> real estate|9.2 BUSD|0.0 millions USD|
